system:index,RdEVI,RdNBR,RdNBR2,RdNDVI,aspect,date,elev,focal_mean_evi_1,focal_mean_evi_2,focal_mean_evi_3,focal_mean_evi_4,focal_mean_ndvi_1,focal_mean_ndvi_2,focal_mean_ndvi_3,focal_mean_ndvi_4,focal_mean_ndwi_1,focal_mean_ndwi_2,focal_mean_ndwi_3,focal_mean_ndwi_4,het_evi_1,het_evi_2,het_evi_3,het_evi_4,het_ndvi_1,het_ndvi_2,het_ndvi_3,het_ndvi_4,het_ndwi_1,het_ndwi_2,het_ndwi_3,het_ndwi_4,ordinal_day,lat,lon,median_evi,median_ndvi,median_ndwi,satellite,slope,.geo
0000b41e45a508b01255_73,20.83747353,20.67284858,10.66876559,9.658875434,168,1.21498E+12,1101,1.844537292,1.836412261,1.801387152,1.810408687,0.709329903,0.704297841,0.69532311,0.693702161,0.224689662,0.213190675,0.205835029,0.207018629,0.232872,0.235244707,0.223093341,0.223581065,0.042399238,0.041303088,0.04618038,0.044634803,0.066025525,0.061661714,0.069809553,0.065330595,183,40.01253481,-121.2683862,1.883615177,0.719402969,0.243328094,5,17,
0000b41e45a508b01255_74,4.650990253,2.887103433,-0.008318964,0.76940715,261,1.21498E+12,1308,1.434402752,1.40148568,1.32354229,1.258458883,0.601964951,0.567071974,0.528728783,0.505532324,0.243002012,0.203754172,0.159615919,0.128185064,0.51074988,0.522054967,0.510654584,0.505331502,0.082697943,0.131875188,0.134004939,0.133664923,0.132553358,0.175840707,0.184743852,0.185978457,183,39.93195593,-121.3866943,1.480678605,0.585837781,0.233078286,5,6,
0000b41e45a508b01255_75,7.860353118,7.225033135,3.795438898,2.717019986,277,1.21498E+12,1301,1.666801111,1.612562361,1.643642759,1.615810591,0.676065505,0.675862968,0.681968629,0.678227305,0.319067597,0.295552433,0.304936409,0.303117752,0.219288532,0.23435817,0.202371745,0.203193003,0.059036078,0.057107735,0.046774671,0.051807764,0.092701741,0.093393442,0.076716462,0.088584966,183,39.87509257,-121.4125658,1.736441484,0.715967059,0.396551728,5,14,
0000b41e45a508b01255_76,7.716571318,3.786644886,-0.542332218,2.091357257,327,1.21498E+12,1297,2.100843421,2.064978674,2.008830597,2.02674825,0.757664204,0.752516508,0.75465399,0.755839288,0.479172021,0.479775101,0.469262451,0.465037882,0.216104763,0.25087953,0.236163938,0.220244856,0.013224259,0.012657582,0.014145532,0.018501286,0.021270096,0.023175104,0.026375392,0.02855729,183,39.87105015,-121.4163387,2.214611872,0.754553318,0.473415881,5,15,
0000b41e45a508b01255_77,-3.050791331,4.152259953,3.934651639,0.068939858,243,1.21498E+12,1391,1.731836734,1.852461927,1.915971474,1.964268497,0.725792706,0.749210536,0.764535427,0.770392001,0.29196015,0.310634375,0.332151234,0.338288158,0.302694023,0.296964472,0.298724405,0.294675041,0.068507544,0.063949008,0.06417871,0.060304394,0.105862837,0.100384475,0.089327237,0.08213616,183,39.84248372,-121.3724111,1.642651297,0.738515913,0.336650789,5,12,
0000b41e45a508b01255_81,10.50444663,7.094964593,4.823997324,3.391264539,217,1.21498E+12,843,2.12664275,2.19083453,2.131559019,2.062877068,0.800567031,0.799949467,0.793162048,0.786575258,0.440424412,0.439282477,0.416762084,0.399165004,0.134093548,0.176260507,0.219940211,0.260954383,0.016399137,0.020728043,0.032819391,0.043343496,0.014720184,0.022042126,0.044235677,0.062147781,183,39.77349311,-121.4783225,2.223367698,0.810269237,0.444144636,5,26,
0000b41e45a508b01255_82,18.99478752,18.69735971,9.906017097,9.509849757,185,1.21498E+12,748,1.630135131,1.656426353,1.65437111,1.63408129,0.617196083,0.62244457,0.629086077,0.623154223,0.146372676,0.153051898,0.158415779,0.153609216,0.286022937,0.283842925,0.297846626,0.293429725,0.085917972,0.078137659,0.084877566,0.08385239,0.078055516,0.077948657,0.079019091,0.077158936,183,39.93896278,-121.3195902,1.845509334,0.683274984,0.210932851,5,15,
0000b41e45a508b01255_83,8.13269994,11.06740085,5.459924826,2.239530997,335,1.21498E+12,1420,1.142523718,1.124497257,1.247820027,1.289738381,0.402270913,0.438426673,0.469005883,0.494233817,0.024138305,0.056484424,0.077991247,0.098318085,0.108218853,0.216685911,0.259746516,0.233981341,0.033235993,0.078265732,0.097190456,0.090451512,0.024650762,0.065578014,0.079519554,0.077916588,183,39.92279311,-121.3810349,1.01366206,0.377123445,-0.007668394,5,11,
0000b41e45a508b01255_84,17.5394655,25.17952664,14.82380128,10.98190483,40,1.21498E+12,1176,2.082492822,2.030443786,1.943234072,1.868523359,0.76647228,0.753112197,0.72922951,0.702733696,0.418675929,0.393136352,0.353722751,0.317418396,0.129848198,0.177869154,0.318872897,0.403563528,0.016337682,0.024378527,0.086849308,0.117414982,0.03310627,0.052796806,0.122739625,0.166764052,183,39.87805701,-121.450295,2.142591214,0.766418815,0.451317608,5,20,
0000b41e45a508b01255_85,7.926128936,8.448815918,3.980007936,2.984605136,338,1.21498E+12,755,1.535414697,1.461005351,1.441342737,1.46623983,0.581479073,0.576884806,0.572447479,0.574551761,0.185834691,0.183485225,0.172633827,0.170153886,0.137536295,0.14321982,0.15774328,0.181642922,0.032117285,0.028007256,0.028553911,0.035375543,0.048480148,0.040364445,0.039078153,0.041182265,183,39.79909509,-121.552703,1.527911453,0.586728275,0.184485659,5,16,
0000b41e45a508b01255_86,15.51461422,10.6842678,6.899001421,5.872252367,82,1.21498E+12,850,2.143812699,2.112326454,2.139402968,2.11174131,0.80687952,0.801410615,0.80564791,0.799207628,0.412486315,0.413610697,0.42369014,0.41983819,0.175221781,0.173427471,0.163235505,0.228351758,0.022532254,0.02649878,0.024246328,0.036383799,0.036396086,0.040800429,0.037668609,0.048981836,183,39.78238643,-121.4605358,2.254829123,0.803691745,0.407474518,5,13,
0000b41e45a508b01255_88,0.349978742,5.567866594,3.814156271,2.71455451,298,1.21498E+12,1643,1.645509107,1.640545464,1.641987229,1.652005289,0.682867646,0.668298841,0.660542607,0.660509586,0.404493421,0.348749399,0.328609467,0.328836799,0.088974773,0.172108954,0.210476128,0.216075973,0.012898319,0.036626953,0.046932317,0.05249366,0.024726146,0.067818527,0.084113922,0.096554815,183,39.96995466,-121.3648653,1.576758026,0.696531057,0.454918742,5,24,
0000b41e45a508b01255_89,35.14851099,32.90015318,13.78257047,17.87842458,203,1.21498E+12,1092,1.823999531,1.720165195,1.711291132,1.711198275,0.706608951,0.692991912,0.683643222,0.681923151,0.324291915,0.314510047,0.306787133,0.303689688,0.290512156,0.435642663,0.483631935,0.482070646,0.074638132,0.108586622,0.121746298,0.131145355,0.108673695,0.166643511,0.187805222,0.194080595,183,39.83332091,-121.5087754,1.950930317,0.741421163,0.347864002,5,6,
0000b41e45a508b01255_90,-1.795665927,-0.311013335,0.651527997,-1.021687748,202,1.21498E+12,1271,1.926216998,1.782330155,1.712234895,1.623302163,0.74217844,0.720866323,0.694918036,0.674066722,0.414118201,0.353275359,0.322477758,0.287035346,0.147791161,0.215438067,0.271768679,0.298462371,0.015353792,0.050319089,0.074281086,0.081668304,0.031000879,0.080029651,0.087437401,0.105855205,183,39.93249491,-121.351121,1.923076923,0.738310993,0.386810392,5,22,
0000b41e45a508b01255_92,18.38913204,22.1006037,11.36201368,8.866811859,78,1.21498E+12,1138,1.656168672,1.725337154,1.745028838,1.764558217,0.675300002,0.672731519,0.677222311,0.681482613,0.248167276,0.27057898,0.290732265,0.300285965,0.12205029,0.208415797,0.292554532,0.297126023,0.02576559,0.078640886,0.087154933,0.084505562,0.072760214,0.108563275,0.117303623,0.117096946,183,39.92979997,-121.3570499,1.662701318,0.674402475,0.277821839,5,32,
0000b41e45a508b01255_93,8.97360631,9.62218255,6.515034339,3.983075586,62,1.21498E+12,860,1.751304972,1.790920134,1.803630007,1.822331568,0.692619979,0.697695732,0.703706443,0.705792785,0.288094461,0.295066655,0.305418253,0.308347464,0.184270819,0.244498969,0.26397195,0.287758573,0.050253049,0.059082943,0.059404674,0.061508043,0.06552635,0.073820234,0.077695631,0.08618765,183,39.78481188,-121.4621528,1.932521268,0.720360339,0.329364002,5,26,
0000b41e45a508b01255_94,4.365036041,5.551209138,2.629581199,1.511584845,262,1.21498E+12,922,1.064445551,1.139573105,1.240859142,1.287502413,0.464411229,0.486372948,0.514096797,0.53037715,0.046053011,0.068325438,0.097898014,0.112978026,0.060922112,0.147405724,0.184605046,0.196234664,0.016902954,0.04093865,0.050753994,0.053950008,0.018358651,0.041500294,0.049361836,0.053237593,183,39.78777632,-121.4661952,0.92902526,0.435383558,0.024176955,5,20,
0000b41e45a508b01255_95,22.47188534,23.04719676,11.73195087,11.79649442,19,1.21498E+12,818,1.427043904,1.400071245,1.383106924,1.370699631,0.575121403,0.569810033,0.561045825,0.552333176,0.159892812,0.153035328,0.140904769,0.132934287,0.139382915,0.152303845,0.161425364,0.196714737,0.036717678,0.044056643,0.045987979,0.057320944,0.052220933,0.05481334,0.054069488,0.062869876,183,39.79990358,-121.4899107,1.417841246,0.557227731,0.143169999,5,24,
0000b41e45a508b01255_97,12.06701171,8.807881162,-0.899562844,6.204439914,229,1.21498E+12,1295,1.576511744,1.547790709,1.551962748,1.572397099,0.654266953,0.651772499,0.654010534,0.662797689,0.289648801,0.288832545,0.29219833,0.289501935,0.206489891,0.188510692,0.203518376,0.23973046,0.05393068,0.049095047,0.053042341,0.054750619,0.088680591,0.08570973,0.080597233,0.088244465,183,39.86943318,-121.4672732,1.501078122,0.665198267,0.282690644,5,13,
0000b41e45a508b01255_99,14.88876432,11.08870663,5.714052569,5.765156882,52,1.21498E+12,1159,1.61662809,1.610640213,1.674428462,1.686137144,0.672104955,0.670941353,0.669677496,0.6679492,0.27016741,0.280410647,0.287895501,0.29202038,0.233457833,0.282916257,0.365160687,0.404992867,0.047486076,0.074014345,0.097106588,0.11222792,0.080967632,0.117069332,0.144590051,0.160393662,183,39.878596,-121.3885808,1.547143428,0.67234987,0.244781777,5,11,
0000b41e45a508b01255_100,7.301869994,4.317480007,2.697637466,2.636630493,262,1.21498E+12,1034,2.123764273,2.111498717,2.091845918,2.071923523,0.76677978,0.76577431,0.768955886,0.770095468,0.465527892,0.448337287,0.439711839,0.436639309,0.172394846,0.235600344,0.207614355,0.195182842,0.014124208,0.020766932,0.025070944,0.030201206,0.01750443,0.044724787,0.057980711,0.060739813,183,39.85434148,-121.429005,2.229137199,0.759884298,0.448825508,5,20,
0000b41e45a508b01255_101,-0.328033742,3.179439104,3.90467611,1.334771521,335,1.21498E+12,812,2.307089047,2.217847622,2.308213845,2.27833795,0.807157278,0.802217662,0.801601291,0.80015105,0.467151105,0.458364159,0.453673631,0.449301869,0.183941382,0.161546779,0.17450155,0.207218136,0.015220541,0.014802225,0.020189394,0.01931418,0.021207655,0.026118915,0.025523838,0.026839284,183,39.83763282,-121.5535115,2.066145092,0.801659405,0.468126208,5,14,
0000b41e45a508b01255_102,12.47451774,11.28873372,4.125678876,5.195270312,52,1.21498E+12,791,1.72725391,1.660660112,1.679301357,1.740781117,0.638037562,0.655038953,0.663885713,0.678993285,0.242937073,0.250392526,0.254660487,0.269242376,0.215443604,0.250853631,0.274989798,0.298724986,0.028612487,0.051180583,0.078120012,0.090328259,0.040113631,0.077302601,0.101414155,0.116172768,183,39.79774762,-121.4586494,1.600304613,0.654650629,0.268524826,5,8,
0000b41e45a508b01255_103,24.4974342,24.87814308,12.43228824,11.95205658,75,1.21498E+12,755,2.01233565,1.979931081,1.98365192,2.001113602,0.744036198,0.744378448,0.755595744,0.759039402,0.336031288,0.336604118,0.354482025,0.354839504,0.163322582,0.20441621,0.196804998,0.202970972,0.042040804,0.048050041,0.04233952,0.042602624,0.050235189,0.050876497,0.049051913,0.049368097,183,39.83493787,-121.4236151,2.0122436,0.748595119,0.314439952,5,24,
0000b41e45a508b01255_104,17.03883078,12.68121181,4.39343734,6.107396846,236,1.21498E+12,1269,1.619934488,1.644686594,1.699229497,1.698818949,0.669205785,0.671000659,0.681347966,0.684322119,0.297747225,0.299934685,0.310948431,0.311509311,0.129621478,0.223243889,0.232267616,0.2290789,0.026706477,0.032339264,0.040973452,0.041325905,0.044172065,0.062334073,0.076546536,0.0760216,183,39.86404329,-121.4122963,1.717516535,0.659402728,0.282460809,5,13,
0000b41e45a508b01255_105,7.846204616,9.096416921,5.586102799,4.042908404,111,1.21498E+12,1147,1.526330784,1.450353761,1.40255659,1.358968884,0.65704155,0.635772645,0.621560872,0.604563594,0.208245084,0.201705039,0.185828388,0.168760985,0.223714444,0.289406419,0.336774049,0.400113326,0.060520377,0.082235391,0.09495909,0.116380163,0.095055497,0.116365419,0.13380081,0.154639632,183,39.83089546,-121.4847903,1.602649007,0.684045255,0.251926214,5,8,
0000b41e45a508b01255_107,5.584050211,5.046544147,4.961209021,1.170827326,215,1.21498E+12,881,2.173098648,2.215890306,2.219533922,2.192895855,0.821601689,0.822741985,0.817190528,0.809010088,0.380826771,0.383714706,0.377298474,0.371628761,0.098417815,0.126293313,0.133099896,0.144428395,0.009837455,0.014893581,0.018839726,0.023056834,0.021084832,0.024177624,0.029561348,0.029202304,183,39.83790232,-121.3845384,2.146658782,0.82184577,0.395179629,5,31,
0000b41e45a508b01255_108,26.25515625,25.95701339,10.93536426,14.29010838,17,1.21498E+12,858,1.719923476,1.68860684,1.68341098,1.704854892,0.71236819,0.707238555,0.703396082,0.709343135,0.282806128,0.282430589,0.274088502,0.278319001,0.171649893,0.226101954,0.241871576,0.232817206,0.039585349,0.052441066,0.058127292,0.055888517,0.052246181,0.064878103,0.0715499,0.069023209,183,39.75570647,-121.5147042,1.756051565,0.724969268,0.294415087,5,12,
0000b41e45a508b01255_109,7.415162612,13.83617167,5.41544917,5.429700626,322,1.21498E+12,1236,1.537974319,1.619835802,1.682139928,1.713552504,0.678982139,0.699666619,0.713929594,0.716947794,0.345925987,0.371940345,0.38681826,0.392266244,0.276721542,0.25043466,0.253365414,0.247052431,0.055752674,0.053801102,0.053884006,0.05210214,0.123609941,0.116549046,0.109625415,0.102780698,183,39.8586534,-121.4672732,1.385339013,0.607156754,0.258760095,5,6,
0000b41e45a508b01255_110,12.45904948,15.68755553,8.523410813,6.261094355,148,1.21498E+12,876,1.777540306,1.880528518,1.980433511,2.022731256,0.654822588,0.690162897,0.725738287,0.741107404,0.191568151,0.247680455,0.314020246,0.341874152,0.121721541,0.208561666,0.202173281,0.199733803,0.036883396,0.051516921,0.053421224,0.049391011,0.069285123,0.077513988,0.08771622,0.08077626,183,39.91039636,-121.3640568,1.718777758,0.64865762,0.151388884,5,36,
0000b41e45a508b01255_111,23.09957733,26.02501502,12.65422897,13.05718035,54,1.21498E+12,656,2.254488117,2.266450488,2.252353934,2.251827445,0.821044981,0.827786982,0.82905513,0.830135763,0.450063467,0.443138182,0.441176713,0.438247144,0.06472651,0.107742106,0.121827724,0.129744907,0.01581627,0.01449859,0.012742903,0.012285046,0.017453584,0.020934631,0.02480249,0.026469293,183,39.80232903,-121.4554154,2.400114155,0.830426931,0.476744175,5,20,
0000b41e45a508b01255_113,9.128575164,14.01037841,7.0188515,3.533051971,213,1.21498E+12,1338,1.138652131,1.212831731,1.213310124,1.196129314,0.513416231,0.526639104,0.525766432,0.519268095,0.058779679,0.072764926,0.067306399,0.065608338,0.25488441,0.453264081,0.456565823,0.458435568,0.085170039,0.121925054,0.12734486,0.1289744,0.133424284,0.195968557,0.202085138,0.201374946,183,39.93545936,-121.377262,0.989466292,0.463639349,-0.036209207,5,9,
0000b41e45a508b01255_114,4.165522285,6.048284374,4.787986399,2.754609577,80,1.21498E+12,1207,2.03676701,1.98022143,1.822914592,1.73654705,0.796338916,0.777213931,0.7468642,0.725676894,0.432528317,0.398023516,0.350920707,0.32483536,0.133305899,0.176234796,0.289303576,0.319228559,0.021867114,0.037807764,0.070687511,0.073806274,0.040150623,0.064458219,0.086010519,0.096646503,183,39.83332091,-121.4742801,2.004504505,0.794647455,0.467264563,5,11,
0000b41e45a508b01255_115,-1.987403677,0.155716525,0.256756187,0.11161493,302,1.21498E+12,966,2.063954657,2.085339257,2.123042115,2.109303228,0.796566546,0.79472369,0.79827106,0.798266232,0.382716537,0.379261971,0.381061822,0.386512011,0.136425186,0.136574581,0.132388092,0.145516665,0.008384717,0.013458499,0.018093626,0.020680773,0.031520781,0.034516131,0.03756737,0.03804613,183,39.84248372,-121.3826519,2.049497293,0.802023113,0.368950009,5,23,
0000b41e45a508b01255_116,12.57534533,11.42721999,5.610961292,4.445551986,270,1.21498E+12,1349,1.285579394,1.314719843,1.357631872,1.340095812,0.50479418,0.524348319,0.541001916,0.528979599,0.092528775,0.143595189,0.160951272,0.15196903,0.26704166,0.352484064,0.347635191,0.334847232,0.084002595,0.106872855,0.110842575,0.103984166,0.108564775,0.124618606,0.126273576,0.120995394,183,39.92414058,-121.3845384,1.468141234,0.51061368,0.040948883,5,11,
0000b41e45a508b01255_117,-3.737995893,19.97319221,6.61295178,0.548193168,52,1.21498E+12,1237,0.500080035,0.534248294,0.596488873,0.737471215,0.273627371,0.2873061,0.314532399,0.370905399,-0.182452634,-0.174552992,-0.152272552,-0.085055895,0.067752654,0.11343755,0.233532791,0.364852852,0.028873992,0.050096296,0.099529748,0.139899502,0.039186141,0.051631878,0.108476145,0.157340093,183,39.84949058,-121.4742801,0.465889381,0.254943311,-0.201074183,5,9,
0000b41e45a508b01255_118,7.679869325,9.707254385,4.903178125,3.050347416,189,1.21498E+12,598,0.901227536,0.881690493,0.952249087,1.067921142,0.401084095,0.388061672,0.408271194,0.446388066,0.003173132,0.007352459,0.021739697,0.054557238,0.204770919,0.234218171,0.298798442,0.356523577,0.088928735,0.085728478,0.09667982,0.118840693,0.054476551,0.065585535,0.089003887,0.107431594,183,39.77106766,-121.4645782,0.884937526,0.411426753,0.007748405,5,28,
0000b41e45a508b01255_119,13.35841625,10.78283262,6.153111659,4.432568791,101,1.21498E+12,867,1.505746338,1.317657657,1.290084952,1.318312619,0.601063251,0.556807518,0.550026894,0.554218292,0.141389579,0.104531355,0.104470558,0.115335472,0.123705294,0.194709095,0.169131274,0.163939731,0.023646553,0.045051451,0.039778941,0.041820719,0.041332557,0.046487436,0.042112873,0.046770927,183,39.79181874,-121.4621528,1.72432912,0.639382243,0.224336788,5,23,
0000b41e45a508b01255_122,6.167645254,7.378199011,4.227490311,2.965787659,122,1.21498E+12,1342,1.070159515,1.095898934,1.074191239,1.095404033,0.444573164,0.462509543,0.461307347,0.472547859,0.052030496,0.058371171,0.055884693,0.070855848,0.284018157,0.246276723,0.236853529,0.268119229,0.103276511,0.086934658,0.091428264,0.112869083,0.093005594,0.08542406,0.087225666,0.109982047,183,39.88209943,-121.400169,0.899571341,0.365812451,-0.010781161,5,14,
0000b41e45a508b01255_123,9.017656559,9.285401753,5.779490577,5.611035489,80,1.21498E+12,618,2.296674105,2.264178197,2.275723083,2.252512636,0.814795256,0.813420415,0.811983705,0.808326244,0.444855899,0.448568553,0.454946935,0.457474828,0.173329214,0.201752007,0.186872697,0.179523109,0.012085176,0.011293766,0.010891698,0.013003437,0.021242088,0.025628494,0.026279411,0.025610876,183,39.81041387,-121.4661952,2.341794159,0.826380372,0.468310714,5,11,
0000b41e45a508b01255_124,-4.774008135,-6.305726458,-0.038146641,-3.887883729,138,1.21498E+12,1300,0.563753756,0.706319011,0.728213912,0.745104217,0.277448267,0.336628169,0.350990295,0.359214842,-0.206280932,-0.168898508,-0.164919376,-0.154790029,0.103429009,0.315647283,0.316217937,0.326343009,0.033335132,0.11696726,0.111277468,0.116099914,0.065795915,0.131323218,0.125212398,0.132881709,183,39.93114744,-121.3842689,0.460365175,0.237302721,-0.288684398,5,12,
0000b41e45a508b01255_125,12.64124776,12.52139627,6.509746991,5.114484155,297,1.21498E+12,660,1.742641356,1.754359617,1.718379373,1.692127885,0.669648409,0.684898913,0.677069604,0.675341189,0.266830683,0.274024904,0.271569401,0.272656649,0.314107667,0.340817992,0.366990648,0.393753163,0.053466963,0.060860414,0.082765326,0.092940337,0.083397806,0.107148315,0.11903309,0.11803521,183,39.77484058,-121.5039245,2.013872832,0.724417448,0.332597911,5,4,
