A. Organization Codes,,B. Fire_Information,,,C. Plot Characteristics,,,,,,,,D. Location Information,,,,,,E. Biophysical Setting,,,,,,F. Vegetation and Ground Cover (GC) Characteristics (%Cover),,,,,,,,,,,,,,,G. Species Dominance,,,,,,H. Potential Vegetation,,I. Ground Cover (GC) Information,,,,,,,,,,J. Site Photos and Notes,,,,,,K. CBI results from FIRESEV CBI-Modified Form (specifically designed for FIRESEV data collection),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L. CBI Index Values by Stratum and fuels (calculated from percentages in FIRESEV form for the Key and Benson 2007 CBI form),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M. FIREHARM_CBI_Estimates,,N. GeoCBI Estimates,
Organization,Project,FireDate,FireName,State,PlotID,Collection Date,FIRESEV_Examiner,Measurement_Units,Plot_Radius,Plot_Type,SampleEvent,LocType,Northing,Easting,UTM_Zone,Datum,GPS_Error,GPS_Err_Units,Elev,Aspect,Slope,Landform,Vertical_Slope_Shape,Horizontal_Slope_Shape,TotalTreeCover,SeedlingTreeCover,SaplingTreeCover,PoleTreeCover,MediumTreeCover,LargeTreeCover,VeryLargeTreeCover,TotalShrubCover,LowShrubCover,MediumShrubCover,TallShrubCover,GraminoidCover,ForbCover,FernCover,MossCover,UpperDominantSpecies1,UpperDominantSpecies2,MidDominantSpecies1,MidDominantSpecies2,LowerDominantSpecies1,LowerDominantSpecies2,PotentialVegTypeID,PotentialLifeform,BareSoilGC,GravelGC,RockGC,DuffGC,WoodGC,MossAndLichenGC,CharredGC,AshGC,BasalVegetationGC,WaterGC,Photo1 North-facing,Photo2 North-facing,Local1,Local2,Photo_Comments,FIRESEV_Comments,Plot_AreaBurned,A_FCovPre,A_FCovPost,A_Litter,A_Duff,A_FineFuel,A_LargeFuel,A_SoilRockCovCol,A_GreenBrown,A_GrayBlack,A_Red,B_FCov_Pre,B_FCov_Post,B_Altered,B_PctLive,B_Comp,B_Twig,B_TwgSpp,B1_FCov_Pre,B1_FCov_Post,B1_Altered,B1_PctLive,B1_Comp,B2_FCov_Pre,B2_FCov_Post,B2_Altered,B2_PctLive,B2_Comp,B2_Twig,B2_TwgSpp,C_FCov_Pre,C_FCov_Post,C_Altered,C_PctLive,C_CovChange,C_Comp,C_Twig,C_TwgSpp,D_FCov_Pre,D_FCov_Post,D_Green,D_BlackBrown,D_PctLive,D_Twig,D_TwgSpp,E_FCov_Pre,E_FCov_Post,E_Green,E_BlackBrown,E_PctLive,F_FCov_Pre,F_FCov_Post,F_Green,F_BlackBrown,F_PctLive,FIRESEV_Burn_Severity_Comments,LS_BurnSev,FIRESEV_Burn_Severity_FH_Overall,FH_Overstory,FH_Fuel,FH_Soil,EVT_pre,EVT_post,SS_pre,SS_post,ESP,A_Litter_cbi,A_Duff_cbi,A_FineFuel_cbi,A_LargeFuel_cbi,A_SoilColFracCov_cbi,cbi_A,B_Altered_cbi,B_PctLive_cbi,B_Comp_cbi,cbi_B_t,cbi_B,B1_Altered_cbi,B1_PctLive_cbi,B1_Comp_cbi,cbi_B1,B2_Altered_cbi,B2_PctLive_cbi,B2_Comp_cbi,cbi_B2_t,cbi_B2,C_Altered_cbi,C_PctLive_cbi,C_Comp_cbi,cbi_C_t,cbi_C,D_Green_cbi,D_BlackBrown_cbi,D_PctLive_cbi,cbi_D_t,cbi_D,E_Green_cbi,E_BlackBrown_cbi,E_PctLive_cbi,cbi_E,F_Green_cbi,F_BlackBrown_cbi,F_PctLive_cbi,cbi_F,cbi_tot_t,cbi_tot,FIRESEV_Cbi_calc_FH_Overall,FH_Average,GeoCBI_post,GeoCBI_pre
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331008,7/30/2011,T. Moran,,37.20000076,,,U,3913691,411967,12,WGS84,7,m,2332,298,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331008_N_Ground.JPG,331008_N_Stand.JPG,,,Nikon Coolpix,Rapid Assessment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,SR,3,3,3,2,2054,2006,SA,HE,1054,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,2.666666667,,NA
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331101,7/30/2011,C. Bernau,,37.20000076,,,U,3915206,411664,12,WGS84,6,m,2310,109,37,UMF,LI,LI,50,0.5,3,0,30,0,30,,,,,10,10,0,0.5,,,,,,VETH,1054,CF,10,10,30,30,0.5,0.5,10,3,3,0,331101_N_Ground.JPG,331101_N_Stand.JPG,,,"Very lg. trunk in plot 8898
331101_ExtraTreeTrunk.JPG","Upper dom spp 1 = Juniperus spp.
Lower dom spp 2 = perennial grass",98,30,30,98,98,20,10,,60,40,,20,20,98,90,L,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,90,10,98,,,,,,,NLS,2,1,2,2,2203,2203,MA,MA,1054,2.999693909,2.999693909,0.612182430364248,0.306091215182124,,1.729415366,2.99969390878482,0.306091215182124,1,1.07644628099174,1.43526170798898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306091215182124,0.306091215182124,0.0612182430364249,0.224466891133558,NA,NA,NA,NA,1.010109513,1.129714655,2,1.666666667,0.918110397,0.918110396898276
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331102,7/30/2011,C. Bernau,,37.20000076,,,U,3915288,411640,12,WGS84,8,m,2324,97,20,UMF,LI,LI,3,0,0,0,3,0,0,,,,,3,10,0,0.5,,,,,,,1054,CF,10,10,10,40,0.5,0.5,10,0.5,3,0,331102_N_Ground.JPG,331102_N_Stand.JPG,,,XT,Lower dom spp 1 = annual forb,98,40,70,98,98,90,30,,80,20,,3,10,98,90,L,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0,98,0,0,PIPO,50,10,3,90,3,,,,,,,SR,3,3,3,2,2054,2054,PO,HE,1054,2.999693909,2.999693909,2.75482093663912,0.918273645546373,,2.4181206,2.99969390878482,0.306091215182124,1,1.43526170798898,1.43526170798898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,2.96908478726661,2.75482093663912,2.96908478726661,2.89766350372411,NA,NA,NA,NA,2.257856341,2.447887971,3,2.666666667,2.365944167,2.64635334056822
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331103,7/30/2011,C. Bernan,,37.20000076,,,U,3915385,411543,12,WGS84,5,m,2323,318,48,UMF,LI,LI,,,,,,,,,,,,10,3,0,0.5,,,,,,,1054,CF,3,3,10,80,0.5,0.5,3,0,0.5,0,331103_N_Ground.JPG,331103_N_Stand.JPG,,,,,98,30,50,98,98,98,,,80,20,0,,,,,,,,,,,,,,,,,,,,0,0,98,0,98,H,0,PIPO,3,3,0,98,0,0,PIPO,70,50,0,98,0,,,,,,,SR,3,3,3,2,2054,2054,PO,HE,1054,2.999693909,2.999693909,2.99969390878482,NA,0.61218243,2.402816039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.497213295,2.87600755,3,2.666666667,2.730947803,2.85477111014034
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331104,7/30/2011,C. Bernau,,37.20000076,,,U,3914786,411461,12,WGS84,4,m,2226,345,1,UMF,LI,LI,50,,,,50,,,,,,,3,60,0,3,PIPO,,,,VETH,,1054,CF,10,0.5,0,10,3,3,3,0.5,3,0,331104_N_Ground.JPG,331104_N_Stand.JPG,,,"west stand 8906
331104_ExtraWestStand.JPG",,98,20,20,98,98,80,40,,80,20,0.5,30,30,98,90,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,30,70,90,,,,,,,NLS,1,1,3,1,2054,2054,MA,MA,1054,2.999693909,2.999693909,2.44872972145699,1.2243648607285,0.627486991,2.059993878,2.99969390878482,0.306091215182124,1,1.43526170798898,1.43526170798898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14263850627487,2.14263850627487,0.306091215182124,1.53045607591062,NA,NA,NA,NA,1.675237221,1.675237221,1,1.666666667,1.607805326,1.60780532598714
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331105,7/30/2011,C. Bernau,,37.20000076,,,U,3913380,411183,12,WGS84,4,m,2275,351,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331105_N_Ground.JPG,331105_N_Stand.JPG,,,XT,Rapid Assessment,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,MS,1,1,3,1,2054,2054,PO,PO,1054,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1.666666667,,NA
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331106,7/30/2011,C. Bernau,,37.20000076,,,U,3913849,410902,12,WGS84,5,m,2265,351,20,HIL,LI,CV,,,,,,,,,,,,10,50,0,0.5,,,,,VETH,,1054,CF,20,10,0.5,20,0.5,0.5,10,0.5,3,0,331106_N_Ground.JPG,331106_N_Stand.JPG,,,"Undulating hills 8912
331106_ExtraHills.JPG",,98,20,20,98,98,80,60,,60,40,0.5,30,30,98,90,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,0,98,0,20,20,0,98,0,Undulating foothills dominated by mullein,SR,3,3,3,2,2054,2182,MA,HE,1054,2.999693909,2.999693909,2.44872972145699,1.83654729109275,1.239669421,2.30486685,2.99969390878482,0.306091215182124,1,1.43526170798898,1.43526170798898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,2.455285175,2.455285175,3,2.666666667,2.411804918,2.41180491786552
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331107,7/30/2011,C. Bernau,,37.20000076,,,U,3914402,411270,12,WGS84,5,m,2224,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331107_N_Ground.JPG,331107_N_Stand.JPG,,,XT,Rapid Assessment,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,NLS,1,1,3,1,2054,2054,MA,MA,1054,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1.666666667,,NA
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331108,7/30/2011,C. Bernau,,37.20000076,,,U,3914237,411518,12,WGS84,4,m,2235,351,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331108_N_Ground.JPG,331108_N_Stand.JPG,,,,Rapid Assessment,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,NLS,1,1,2,1,2054,2054,MA,MA,1054,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1.333333333,,NA
UIFR,FIRESEV,6/11/2010,Eagle Rock,AZ,331109,7/30/2011,C. Bernau,,37.20000076,,,U,3913649,411267,12,WGS84,4,m,2253,97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331109_N_Ground.JPG,331109_N_Stand.JPG,,,"XT
 east 8919
331109_ExtraEast.JPG",Rapid Assessment,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,NLS,1,1,3,1,2054,2054,MA,MA,1054,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1.666666667,,NA
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341001,7/31/2011,T. Moran,,37.20000076,,,U,3927976,407418,12,WGS84,5,m,2053,125,16,HIL,UN,PA,20,0,0,0,3,3,10,,,,,30,3,0,0,PIPO,,PIPO,,ELEL5,,1054,CF,3,3,3,70,0.5,0,0.5,0,3,0,341001_N_Ground.JPG,341001_N_Stand.JPG,,,Nikon Coolpix,,80,40,60,98,98,50,40,,98,0.5,0,40,30,98,90,L,0,PIPO,,,,,,,,,,,,,3,0.5,98,0,,H,0,PIED,,,,,,,,10,3,20,80,70,10,10,70,30,98,,MS,1,1,2,1,2054,2054,MA,MA,1054,2.999693909,2.999693909,1.53045607591062,1.2243648607285,0.015304561,1.753902663,2.99969390878482,0.306091215182124,1,1.07644628099174,1.43526170798898,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,NA,NA,NA,NA,NA,2.44872972145699,2.44872972145699,0.918273645546373,1.93857769615345,0.918273645546373,0.918273645546373,0.0612182430364249,0.63258851137639,1.533333333,1.75610652,1,1.333333333,1.564673722,1.57610527160395
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341002,7/31/2011,T. Moran,,37.20000076,,,U,3927627,407225,12,WGS84,3,m,2139,152,20,HIL,LI,PA,30,3,3,3,3,10,0,10,3,0.5,0,10,10,0,0.5,,PIPO,PIPO,,,,1016,CF,3,30,0.5,10,10,0.5,0.5,0,10,0,341002_N_Ground.JPG,341002_N_Stand.JPG,,,Nikon Coolpix,,20,40,40,10,10,0.5,0.5,,98,0.5,0,30,30,10,98,U,0,,,,,,,,,,,,,,3,3,0,98,,U,0,,20,20,98,0.5,98,0,,3,3,98,0.5,98,,,,,,,NLS,1,1,1,1,2016,2016,MA,MA,1016,0.306091215,0.306091215,0.0153045607591062,0.0153045607591062,0.015304561,0.131619223,0.306091215182124,0.0612182430364249,0,0.0918273645546373,0.12243648607285,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0612182430364249,0,0.0153045607591062,0.0204060810121416,0.0612182430364249,0.0153045607591062,0.0612182430364249,0.034435261707989,0.0459136822773186,0.0612182430364249,0.0153045607591062,0.0612182430364249,0.0459136822773186,NA,NA,NA,NA,0.063820018,0.073257831,1,1,0.104740588,0.104740587695133
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341003,7/31/2011,T. Moran,,37.20000076,,,U,3927319,407078,12,WGS84,5,m,2162,240,15,HIL,LI,LI,,,,,,,,0.5,0.5,,,0.5,3,0,0.5,,,,,,,1054,CF,0.5,80,0.5,0.5,3,0.5,20,0.5,0.5,0,341003_N_Ground.JPG,341003_N_Stand.JPG,,,Nikon Coolpix,,98,60,80,98,98,90,70,,70,30,0,20,3,98,30,H,0,,,,,,,,,,,,,,3,0.5,98,0,,H,0,PIED,10,3,0,98,0,0,PIED,10,3,0,98,0,,,,,,B. Species for smallest branch = Ukn shrub,SR,3,3,3,2,2016,2006,MA,HE,1016,2.999693909,2.999693909,2.75482093663912,2.14263850627487,0.918273646,2.363024181,2.99969390878482,2.14263850627487,3,2.03558310376492,2.7141108050199,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.396928885,2.83566983,3,2.666666667,2.423881613,2.58188732475287
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341004,7/31/2011,T. Moran,,37.20000076,,,U,3927301,406785,12,WGS84,4,m,2166,205,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341004_N_Ground.JPG,341004_N_Stand.JPG,,,Nikon Coolpix,Rapid Assessment,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,SR,3,3,3,3,2016,2006,MA,HE,1016,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,3,,NA
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341005,7/31/2011,T. Moran,,37.20000076,,,U,3927106,406837,12,WGS84,5,m,2136,331,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341005_N_Ground.JPG,341005_N_Stand.JPG,,,Nikon Coolpix,Rapid Assessment,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,NLS,1,1,1,1,2054,2054,PO,PO,1054,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,,NA
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341006,7/31/2011,T. Moran,,37.20000076,,,U,3929872,407713,12,WGS84,4,m,2032,17,9,HIL,LI,LI,50,3,3,10,10,20,,,,,,10,10,0,10,PIPO,,,,,,1054,CF,10,10,10,20,0.5,10,3,0,3,0,341006_N_Ground.JPG,341006_N_Stand.JPG,,,Nikon Coolpix,,60,60,70,,,,,,,,,20,10,98,90,M,0,PIPO,,,,,,,,,,,,,0.5,0.5,98,0,,H,0,PIPO,,,,,,,,10,10,98,0,98,10,10,98,0,98,,NLS,1,1,2,1,2054,2054,MA,MA,1054,,,NA,NA,,,2.99969390878482,0.306091215182124,2,1.32644628099174,1.76859504132231,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,NA,NA,NA,NA,NA,0.0612182430364249,0,0.0612182430364249,0.0408121620242832,0.0612182430364249,0,0.0612182430364249,0.0408121620242832,0.91830553,1.217605346,1,1.333333333,0.19912731,0.375106916189383
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341007,7/31/2011,T. Moran,,37.20000076,,,U,3929952,407142,12,WGS84,,m,2013,167,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341007_N_Ground.JPG,341007_N_Stand.JPG,,,Nikon Coolpix,Rapid Assessment,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,NLS,1,1,1,1,2054,2054,MA,MA,1054,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,,NA
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341008,7/31/2011,T. Moran,,37.20000076,,,U,3929769,407456,12,WGS84,4,m,2040,358,10,HIL,CC,LI,40,0.5,0.5,20,20,,,,,,,20,10,0,3,PIED,,,,,,1016,OT,,,,,,,,,,,341008_N_Ground.JPG,341008_N_Stand.JPG,,,,"Mid Dom spp 1 = Juniperus spp.

Potential Lifeform = PJ Woodland",3,30,30,0.5,0.5,0.5,0.5,,98,0.5,0,30,30,0,98,U,3,,,,,,,,,,,,,,0.5,0.5,0,98,,U,3,,10,10,98,0,98,3,,30,30,98,0,98,,,,,,,NLS,1,1,1,1,2016,2016,MA,MA,1016,0.015304561,0.015304561,0.0153045607591062,0.0153045607591062,0.015304561,0.015304561,0,0.0612182430364249,0,0.765304560759106,0.0204060810121416,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0612182430364249,0,0.765304560759106,0.0204060810121416,0.0612182430364249,0,0.0612182430364249,0.780609121518212,0.0408121620242832,0.0612182430364249,0,0.0612182430364249,0.0408121620242832,NA,NA,NA,NA,0.473466993,0.027548209,1,1,0.027005062,0.0270050624339785
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341009,7/31/2011,T. Moran,,37.20000076,,,U,3928953,410656,12,WGS84,4,m,2141,171,16,HIL,LI,LI,,,,,,,,3,3,0,0,3,40,0,0,,,,,,,1016,OT,0.5,50,0.5,3,0.5,0.5,40,0,0.5,0,341009_N_Ground.JPG,341009_N_Stand.JPG,,,Nikon Coolpix,"Mid dom Spp 1 = Ukn forb
Potential Lifeform = PJ Woodland",98,50,50,98,98,50,30,,60,40,0,40,40,98,90,L,0,PIED,,,,,,,,,,,,,3,0.5,98,0,,H,0,PIED,10,3,0,98,0,0,PIED,,,,,,,,,,,,SR,3,3,3,2,2016,2016,MA,HE,1016,2.999693909,2.999693909,1.53045607591062,0.918273645546373,1.224364861,1.93449648,2.99969390878482,0.306091215182124,1,1.07644628099174,1.43526170798898,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,NA,NA,NA,NA,NA,NA,NA,NA,1.889118457,2.35761657,3,2.666666667,1.762212958,1.87962096199813
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341010,7/31/2011,T. Moran,,37.20000076,,,U,3929086,410816,12,WGS84,5,m,2144,206,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341010_N_Ground.JPG,341010_N_Stand.JPG,,,Nikon Coolpix,Rapid Assessment,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,SR,3,3,3,2,2016,2016,SE,HE,1016,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,2.666666667,,NA
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341101,7/31/2011,C. Bernau,,37.20000076,,,U,3927944,406824,12,WGS84,4,m,2195,33,55,UMF,LI,LI,40,3,3,10,20,0,0,,,,,70,10,0,0.5,PIPO,PIED,,,ELEL5,,1016,OT,3,3,20,40,3,0.5,10,0.5,3,0,341101_N_Ground.JPG,341101_N_Stand.JPG,,,"XT
view 8922
341101_ExtraView.JPG",,50,20,20,70,98,20,10,,70,30,0,30,30,50,98,U,0,PIED,,,,,,,,,,,,,3,0.5,50,40,60,L,0,PIED,10,10,60,40,40,0,PIED,50,40,60,40,60,,,,,,,MS,2,2,2,1,2054,2054,PO,PO,1016,2.142638506,2.999693909,0.612182430364248,0.306091215182124,0.918273646,1.395775941,1.53045607591062,0.0612182430364249,0,0.397918579736762,0.530558106315682,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53045607591062,1.83654729109275,1,1.09175084175084,1.45566778900112,1.2243648607285,1.2243648607285,1.83654729109275,1.07131925313743,1.42842567084991,1.2243648607285,1.2243648607285,1.2243648607285,1.2243648607285,NA,NA,NA,NA,1.036225895,1.206958474,2,1.666666667,1.072825344,1.09470588607086
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341102,7/31/2011,C. Bernau,,37.20000076,,,U,3927679,406780,12,WGS84,4,m,2217,221,21,UMF,LI,LI,,,,,,,,,,,,3,3,0,0,,,,,,,1016,OT,20,30,20,0.5,0.5,0,20,0.5,0.5,0,341102_N_Ground.JPG,341102_N_Stand.JPG,,,"SW burned plot 8925
341102_ExtraSW.JPG",,98,70,90,98,98,90,20,,50,50,,10,3,98,60,M,0,JUMO,,,,,,,,,,,,,3,0.5,98,0,98,H,0,JUMO,20,0.5,0,98,0,0,JUMO,,,,,,,,,,,Lots of large snags burned up.  Snags of PIED.,SR,3,3,3,2,2016,2006,PO,HE,1016,2.999693909,2.999693909,2.75482093663912,0.612182430364248,,2.341597796,2.99969390878482,1.2243648607285,2,1.55601469237833,2.07468625650444,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,NA,NA,NA,NA,NA,NA,NA,NA,2.110785889,2.619248036,3,2.666666667,2.340406537,2.47115957060058
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341103,7/31/2011,C. Bernau,,37.20000076,,,U,3927563,407040,12,WGS84,5,m,2194,71,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341103_N_Ground.JPG,341103_N_Stand.JPG,,,XT,Rapid Assessment,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,SR,3,3,3,2,2016,2006,PO,HE,1016,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,2.666666667,,NA
UIFR,FIRESEV,8/30/2010,Hobble,AZ,341104,7/31/2011,C. Bernau,,37.20000076,,,U,3927671,407233,12,WGS84,5,m,2133,355,35,UMF,UN,LI,30,0,0.5,0.5,30,0,0,,,,,3,3,,,PIPO,PIED,,,,,1054,CF,10,20,0.5,40,0.5,0,3,0.5,3,0,341104_N_Ground.JPG,341104_N_Stand.JPG,,,"XT
Torched poles in plot 8930
341104_ExtraTorchedPoles.JPG",Undulating foothills,98,30,50,98,98,90,40,,70,30,0,10,10,98,98,L,0,PIPO,,,,,,,,,,,,,0.5,0.5,0,98,0,U,0,PIED,10,10,70,30,70,0,PIPO,50,30,60,40,50,,,,,,,MS,2,2,3,1,2054,2054,MA,MA,1054,2.999693909,2.999693909,2.75482093663912,1.2243648607285,0.918273646,2.179369452,2.99969390878482,0.0612182430364249,1,1.01522803795531,1.35363738394041,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0612182430364249,0,0.0153045607591062,0.0204060810121416,0.918273645546373,0.918273645546373,0.918273645546373,0.68870523415978,0.918273645546373,1.2243648607285,1.2243648607285,1.53045607591062,1.32639526578921,NA,NA,NA,NA,1.04500051,1.159616366,2,2,1.706364616,1.53661850933071
